요일,법규위반,가해운전자차종,가해운전자성별,가해운전자상해정도,피해운전자상해정도,가해운전자연령,피해운전자차종,피해운전자성별,피해운전자연령,노면상태,기상상태,cleanedAdress,X,Y,사고연도,사고월,사고일,사고시각,사고대분류,사고중분류,사고소분류,도로형태_대,도로형태_중,D.법규위반.과속,D.법규위반.교차로운행방법위반,D.법규위반.기타,D.법규위반.보행자보호의무위반,D.법규위반.불법유턴,D.법규위반.신호위반,D.법규위반.안전거리미확보,D.법규위반.중앙선침범,D.법규위반.직진우회전진행방해,D.법규위반.차로위반,D.노면상태.결빙,D.노면상태.기타,D.노면상태.서리결빙,D.노면상태.습기,D.노면상태.적설,D.노면상태.젖음습기,D.기상상태.기타,D.기상상태.눈,D.기상상태.비,D.기상상태.안개,D.기상상태.흐림,D.가해운전자차종.개인형이동수단PM,D.가해운전자차종.건설기계,D.가해운전자차종.기타불명,D.가해운전자차종.농기계,D.가해운전자차종.사륜오토바이ATV,D.가해운전자차종.승합,D.가해운전자차종.원동기,D.가해운전자차종.이륜,D.가해운전자차종.자전거,D.가해운전자차종.특수,D.가해운전자차종.화물,D.가해운전자성별.기타불명,D.가해운전자성별.여,D.피해운전자차종.공란,D.피해운전자차종.개인형이동수단PM,D.피해운전자차종.건설기계,D.피해운전자차종.기타불명,D.피해운전자차종.농기계,D.피해운전자차종.미분류,D.피해운전자차종.보행자,D.피해운전자차종.사륜오토바이ATV,D.피해운전자차종.승합,D.피해운전자차종.원동기,D.피해운전자차종.이륜,D.피해운전자차종.자전거,D.피해운전자차종.특수,D.피해운전자차종.화물,D.피해운전자성별.공란,D.피해운전자성별.기타불명,D.피해운전자성별.미분류,D.피해운전자성별.여,D.사고대분류.차대사람,D.사고대분류.차량단독,D.사고중분류.공작물충돌,D.사고중분류.기타,D.사고중분류.길가장자리구역통행중,D.사고중분류.도로외이탈,D.사고중분류.보도통행중,D.사고중분류.전도전복,D.사고중분류.정면충돌,D.사고중분류.차도통행중,D.사고중분류.측면직각충돌,D.사고중분류.측면충돌,D.사고중분류.횡단중,D.사고중분류.후진중충돌,D.도로형태_대.기타,D.도로형태_대.단일로,D.도로형태_대.미분류,D.도로형태_대.주차장,D.도로형태_중.고가도로위,D.도로형태_중.교량,D.도로형태_중.교차로안,D.도로형태_중.교차로횡단보도내,D.도로형태_중.기타,D.도로형태_중.미분류,D.도로형태_중.주차장,D.도로형태_중.지하차도내,D.도로형태_중.터널,D.도로형태_중.횡단보도부근,D.도로형태_중.횡단보도상,인명피해 심각도,사망자수,중상자수,경상자수,부상신고자수
목요일,신호위반,승용,남,상해없음,경상,69,승용,남,22,건조,맑음,충청남도 천안시 서북구 쌍용동,127.1231536,36.80108582,2022,1,13,19,차대차,기타,없음,교차로,교차로안,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
수요일,기타,승용,남,경상,중상,66,승용,남,32,건조,맑음,충청남도 천안시 서북구 차암동,127.1115227,36.84830047,2021,10,20,10,차대차,측면충돌,없음,교차로,교차로안,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,1,0
토요일,안전거리미확보,승용,남,상해없음,경상,67,승용,여,51,건조,맑음,충청남도 천안시 서북구 불당동,127.1068427,36.80893574,2022,8,6,8,차대차,기타,없음,교차로,교차로부근,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0
월요일,중앙선침범,원동기,남,중상,경상,77,승용,남,62,건조,맑음,충청남도 천안시 동남구 북면,127.2709527,36.82677585,2022,7,25,15,차대차,정면충돌,없음,단일로,기타,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,0
수요일,보행자보호의무위반,승용,남,상해없음,경상,67,보행자,여,36,건조,맑음,충청남도 천안시 서북구 백석동,127.1139785,36.82707391,2022,6,15,8,차대사람,기타,없음,교차로,교차로횡단보도내,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0
토요일,안전운전불이행,승용,남,상해없음,경상,71,승용,남,21,건조,맑음,충청남도 천안시 서북구 두정동,127.1422611,36.83186824,2022,3,19,17,차대차,기타,없음,교차로,교차로부근,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
목요일,안전운전불이행,승합,남,상해없음,경상,77,보행자,남,22,건조,흐림,충청남도 천안시 서북구 성환읍,127.1243436,36.93086458,2022,7,14,9,차대사람,횡단중,없음,기타,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
일요일,안전거리미확보,승용,남,상해없음,경상,74,승용,남,67,건조,맑음,충청남도 천안시 동남구 목천읍,127.2176083,36.7887014,2022,6,12,18,차대차,추돌,없음,단일로,기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0
수요일,보행자보호의무위반,승용,남,상해없음,경상,76,보행자,남,63,건조,맑음,충청남도 천안시 동남구 다가동,127.1490991,36.79533004,2022,3,9,13,차대사람,횡단중,없음,단일로,기타,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
수요일,신호위반,승용,여,경상,경상,67,승용,남,29,건조,맑음,충청남도 천안시 서북구 쌍용동,127.1231536,36.80108582,2022,8,10,14,차대차,측면충돌,없음,교차로,교차로부근,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0
토요일,신호위반,승용,남,상해없음,경상,68,이륜,남,17,건조,맑음,충청남도 천안시 동남구 원성동,127.1613401,36.80809978,2022,4,9,13,차대차,기타,없음,교차로,교차로안,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
일요일,교차로운행방법위반,승용,남,기타불명,경상,72,자전거,남,43,건조,맑음,충청남도 천안시 서북구 불당동,127.1068427,36.80893574,2021,10,24,16,차대차,기타,없음,교차로,교차로부근,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
화요일,안전거리미확보,승용,남,상해없음,경상,76,승용,남,21,건조,맑음,충청남도 천안시 서북구 성정동,127.1401007,36.81887228,2022,3,22,10,차대차,측면충돌,없음,단일로,기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,1
월요일,안전운전불이행,화물,남,상해없음,경상,68,보행자,남,54,건조,맑음,충청남도 천안시 동남구 광덕면,127.0869169,36.6710256,2022,2,14,14,차대사람,기타,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
금요일,안전운전불이행,승용,남,상해없음,경상,66,승용,여,56,건조,맑음,충청남도 천안시 서북구 성환읍,127.1243436,36.93086458,2021,12,17,10,차대차,추돌,없음,교차로,교차로안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
토요일,안전운전불이행,이륜,남,상해없음,중상,73,보행자,여,64,건조,맑음,충청남도 천안시 동남구 봉명동,127.1353699,36.81012696,2022,7,2,20,차대사람,횡단중,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,0
화요일,안전운전불이행,승용,남,상해없음,경상,65,승용,여,44,건조,맑음,충청남도 천안시 동남구 풍세면,127.122656,36.73720911,2022,8,9,18,차대차,정면충돌,없음,교차로,교차로부근,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0
화요일,안전운전불이행,화물,남,상해없음,경상,71,보행자,남,25,건조,맑음,충청남도 천안시 동남구 쌍용동,127.1326906,36.8032419,2022,4,12,17,차대사람,길가장자리구역통행중,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
금요일,직진우회전진행방해,승용,남,상해없음,경상,75,승합,남,53,건조,맑음,충청남도 천안시 서북구 와촌동,127.1443816,36.80938883,2022,7,29,11,차대차,측면충돌,없음,교차로,교차로안,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0
목요일,안전운전불이행,승용,여,기타불명,중상,65,보행자,여,79,건조,맑음,충청남도 천안시 서북구 쌍용동,127.1231536,36.80108582,2022,10,13,15,차대사람,횡단중,없음,교차로,교차로안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0
금요일,안전운전불이행,승용,여,상해없음,부상신고,70,보행자,여,79,건조,맑음,충청남도 천안시 동남구 북면,127.2709527,36.82677585,2022,7,1,20,차대사람,횡단중,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
금요일,신호위반,화물,남,상해없음,상해없음,70,화물,남,73,건조,맑음,충청남도 천안시 서북구 직산읍,127.1504255,36.88987324,2022,4,29,14,차대차,기타,없음,교차로,교차로안,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
화요일,안전운전불이행,화물,남,상해없음,경상,72,보행자,여,48,건조,맑음,충청남도 천안시 서북구 성정동,127.1401007,36.81887228,2021,11,9,11,차대사람,기타,없음,기타,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
월요일,안전운전불이행,화물,남,상해없음,경상,68,승용,남,23,젖음/습기,비,충청남도 천안시 서북구 입장면,127.2256147,36.9142991,2022,8,29,17,차대차,기타,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0
수요일,안전운전불이행,화물,남,상해없음,경상,75,승합,남,36,젖음/습기,비,충청남도 천안시 동남구 신방동,127.1280664,36.77929128,2021,11,10,18,차대차,추돌,없음,교차로,교차로안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
토요일,안전운전불이행,승용,남,중상,기타불명,66,승용,남,46,건조,맑음,충청남도 천안시 서북구 성환읍,127.1243436,36.93086458,2022,8,27,8,차대차,추돌,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,3,0,0
금요일,중앙선침범,승용,남,상해없음,경상,73,승용,남,50,건조,맑음,충청남도 천안시 동남구 봉명동,127.1353699,36.81012696,2022,3,4,8,차대차,측면충돌,없음,교차로,교차로부근,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
수요일,안전거리미확보,화물,남,상해없음,경상,66,승용,남,51,건조,맑음,충청남도 천안시 서북구 쌍용동,127.1231536,36.80108582,2022,7,20,12,차대차,측면충돌,없음,단일로,기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
일요일,안전운전불이행,승합,남,기타불명,경상,72,승합,남,50,건조,맑음,충청남도 천안시 동남구 목천읍,127.2176083,36.7887014,2022,8,28,18,차대차,측면충돌,없음,기타,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,1,7,0
토요일,안전운전불이행,승용,남,상해없음,경상,66,승용,남,42,건조,맑음,충청남도 천안시 서북구 두정동,127.1422611,36.83186824,2022,1,1,0,차대차,추돌,없음,교차로,교차로부근,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
화요일,교차로운행방법위반,농기계,남,상해없음,경상,71,승용,남,37,건조,맑음,충청남도 천안시 동남구 병천면,127.3037955,36.79178618,2022,5,3,9,차대차,측면충돌,없음,교차로,교차로부근,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
월요일,교차로운행방법위반,승합,남,상해없음,경상,70,승용,남,36,건조,맑음,충청남도 천안시 동남구 신부동,127.1643944,36.82567846,2022,10,24,12,차대차,측면충돌,없음,교차로,교차로안,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1
금요일,중앙선침범,승용,여,중상,중상,66,화물,남,62,건조,맑음,충청남도 천안시 동남구 북면,127.2709527,36.82677585,2022,4,1,10,차대차,정면충돌,없음,단일로,기타,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,3,0,0
화요일,안전운전불이행,농기계,남,부상신고,상해없음,77,화물,남,74,건조,맑음,충청남도 천안시 동남구 동면,127.3616245,36.78355126,2022,7,19,7,차대차,측면충돌,없음,교차로,교차로안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
금요일,안전운전불이행,승용,남,상해없음,경상,73,화물,남,64,건조,맑음,충청남도 천안시 동남구 삼룡동,127.175151,36.77999845,2022,5,13,21,차대차,기타,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
수요일,안전거리미확보,승용,남,상해없음,경상,70,승용,여,58,젖음/습기,비,충청남도 천안시 동남구 신방동,127.1280664,36.77929128,2022,4,13,11,차대차,측면충돌,없음,단일로,기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
화요일,안전거리미확보,이륜,남,부상신고,상해없음,74,승용,여,45,건조,맑음,충청남도 천안시 서북구 성환읍,127.1243436,36.93086458,2021,11,23,7,차대차,측면충돌,없음,단일로,기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
금요일,안전운전불이행,승합,남,상해없음,중상,66,보행자,남,73,건조,맑음,충청남도 천안시 동남구 성남면,127.2325011,36.72908092,2021,11,19,19,차대사람,기타,없음,단일로,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
일요일,안전운전불이행,승용,남,상해없음,경상,68,승용,남,30,건조,맑음,충청남도 천안시 서북구 두정동,127.1422611,36.83186824,2022,8,14,17,차대차,추돌,없음,교차로,교차로부근,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0
화요일,안전운전불이행,승용,남,상해없음,경상,76,화물,남,53,건조,맑음,충청남도 천안시 동남구 병천면,127.3037955,36.79178618,2022,9,6,12,차대차,기타,없음,교차로,교차로안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
월요일,안전거리미확보,화물,남,상해없음,경상,73,승용,남,36,건조,맑음,충청남도 천안시 서북구 차암동,127.1115227,36.84830047,2022,5,16,10,차대차,기타,없음,단일로,기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
금요일,차로위반,승용,남,상해없음,경상,72,승용,남,45,건조,맑음,충청남도 천안시 서북구 쌍용동,127.1231536,36.80108582,2022,2,4,18,차대차,기타,없음,단일로,기타,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0
목요일,신호위반,승용,여,상해없음,경상,69,승용,남,59,건조,맑음,충청남도 천안시 동남구 목천읍,127.2176083,36.7887014,2022,11,3,9,차대차,기타,없음,교차로,교차로안,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0
수요일,신호위반,승용,남,상해없음,중상,67,이륜,남,20,건조,맑음,충청남도 천안시 동남구 영성동,127.151968,36.79954405,2022,8,3,13,차대차,측면충돌,없음,단일로,기타,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
월요일,안전운전불이행,승용,남,상해없음,경상,80,승용,여,36,건조,맑음,충청남도 천안시 서북구 직산읍,127.1504255,36.88987324,2022,4,18,16,차대차,추돌,없음,교차로,교차로부근,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,1
일요일,안전운전불이행,승용,여,상해없음,부상신고,68,이륜,남,17,건조,맑음,충청남도 천안시 서북구 성환읍,127.1243436,36.93086458,2022,3,27,22,차대차,기타,없음,교차로,교차로안,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
